流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
42638;中英翻譯學程;FL3040;;視譯;;2.0;102 53680;半年;選修;王啟安;2;三8,9(博雅311);12;本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。口譯選修。;;
34825;中英翻譯學程;FL3168;01;逐步口譯二;;2.0;102 53700;半年;選修;吳敏嘉;2;四3,4(外教101);12;本課有先修科目規定,本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。口譯選修。;;
34825;外文系;FL3168;01;逐步口譯二;;2.0;102 53700;半年;選修;吳敏嘉;2;四3,4(外教101);12;本課有先修科目規定,本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。;;
69180;外文系;FL3168;02;逐步口譯二;;2.0;102 53700;半年;選修;蔡自青;2;四6,7(外教201);12;本課有先修科目規定,本校修課人數上限：12人;初選不開放。中英文雙語授課。不接受旁聽。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。;;
69180;中英翻譯學程;FL3168;02;逐步口譯二;;2.0;102 53700;半年;選修;蔡自青;2;四6,7(外教201);12;本課有先修科目規定,本校修課人數上限：12人;初選不開放。中英文雙語授課。不接受旁聽。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。口譯選修。;;
20752;外文系;FL3168;03;逐步口譯二;;2.0;102 53700;半年;選修;王啟安;2;五3,4(外教305);12(含開放臺大系統人數:2);本課有先修科目規定,本校修課人數上限：10人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。;;
20752;中英翻譯學程;FL3168;03;逐步口譯二;;2.0;102 53700;半年;選修;王啟安;2;五3,4(外教305);12(含開放臺大系統人數:2);本課有先修科目規定,本校修課人數上限：10人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。口譯選修。;;
39419;外文系;FL5117;;財經議題口譯;;3.0;102 54030;半年;選修;蔡自青;2;三2,3,4(外教305);8;本課有先修科目規定,本校修課人數上限：8人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英文授課。不接受旁聽。;;
39419;中英翻譯學程;FL5117;;財經議題口譯;;3.0;102 54030;半年;選修;蔡自青;2;三2,3,4(外教305);8;本課有先修科目規定,本校修課人數上限：8人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英文授課。不接受旁聽。口譯選修。;;
83953;中英翻譯學程;FL3238;;新聞英語改寫與翻譯;;2.0;102 54040;半年;必修;鍾玉珏;2;五3,4(共207);14;本校修課人數上限：14人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。筆譯選修。;;
83953;外文系;FL3238;;新聞英語改寫與翻譯;;2.0;102 54040;半年;必修;鍾玉珏;2;五3,4(共207);14;本校修課人數上限：14人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者不予加選。;;
32078;中英翻譯學程;FL5140;;筆譯實習：《上報》國際新聞翻譯;;1.0;102 54090;半年;選修;馬耀民;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
32078;外文系;FL5140;;筆譯實習：《上報》國際新聞翻譯;;1.0;102 54090;半年;選修;馬耀民;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
16104;外文系;FL5141;;筆譯實習：軟體中文化;;1.0;102 54100;半年;選修;;;;5;本校修課人數上限：5人;選課時程與相關注意事項請見外文系網頁公告。;;
16104;中英翻譯學程;FL5141;;筆譯實習：軟體中文化;;1.0;102 54100;半年;選修;;;;5;本校修課人數上限：5人;選課時程與相關注意事項請見外文系網頁公告。;;
57245;中英翻譯學程;FL5142;;筆譯實習：SDI 影片字幕翻譯;;1.0;102 54110;半年;選修;陳榮彬;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
57245;外文系;FL5142;;筆譯實習：SDI 影片字幕翻譯;;1.0;102 54110;半年;選修;陳榮彬;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
56598;中英翻譯學程;FL5145;;紀實類影視翻譯;;3.0;102 54140;半年;選修;徐昊;2;二8,9,10(博雅203);12;本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。筆譯選修。;;
56598;外文系;FL5145;;紀實類影視翻譯;;3.0;102 54140;半年;選修;徐昊;2;二8,9,10(博雅203);12;本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。;;
53551;中英翻譯學程;FL5144;;兒童文學翻譯;;2.0;102 54150;半年;必修;蔡毓芬;2;二1,2(綜401);12;本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。筆譯選修。;;
53551;外文系;FL5144;;兒童文學翻譯;;2.0;102 54150;半年;必修;蔡毓芬;2;二1,2(綜401);12;本校修課人數上限：12人;初選不開放。中英翻譯學程學生優先加選。凡第一週未到課者，不予加選。;;
25758;中英翻譯學程;FL5146;;筆譯實習：《東森新聞雲》國際新聞編譯;;1.0;102 54160;半年;選修;馬耀民;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
25758;外文系;FL5146;;筆譯實習：《東森新聞雲》國際新聞編譯;;1.0;102 54160;半年;選修;馬耀民;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
18431;中英翻譯學程;FL5147;;筆譯實習：《運動視界》國際體育新聞編譯;;1.0;102 54170;半年;選修;陳榮彬;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
18431;外文系;FL5147;;筆譯實習：《運動視界》國際體育新聞編譯;;1.0;102 54170;半年;選修;陳榮彬;2;;5;本校修課人數上限：5人;初選不開放。選課時程與相關注意事項請見外文系網頁公告。;;
95084;中英翻譯學程;FL5148;;筆譯實習：《上報》國際新聞翻譯二;;1.0;102 54180;半年;選修;;;;5;本校修課人數上限：5人;選課時程與相關注意事項請見外文系網頁公告;;
95084;外文系;FL5148;;筆譯實習：《上報》國際新聞翻譯二;;1.0;102 54180;半年;選修;;;;5;本校修課人數上限：5人;選課時程與相關注意事項請見外文系網頁公告;;
03023;醫學院;FL1004;01;英文二;;3.0;102 83030;半年;必修;蔡秀枝;2;一1,2(普306)三1,2(普306);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。週一雙週上課。;;
03023;公衛院;FL1004;01;英文二;;3.0;102 83030;半年;必修;蔡秀枝;2;一1,2(普306)三1,2(普306);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。週一雙週上課。;;
03024;公衛院;FL1004;02;英文二;;3.0;102 83030;半年;必修;王寶祥;2;一10,A,B(普205);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。第一堂課未到者視同退選。中英雙語授課。;;
03024;醫學院;FL1004;02;英文二;;3.0;102 83030;半年;必修;王寶祥;2;一10,A,B(普205);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。第一堂課未到者視同退選。中英雙語授課。;;
03028;醫學系;FL1004;03;英文二;;3.0;102E83030;半年;必修;林婉瑜;2;一10,A,B(普201);20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;初選不開放。本課程以英語授課。寫作專班。本課程英文化程度說明;;
03042;生農院;FL1004;04;英文二;;3.0;102 83030;半年;必修;劉威辰;2;二8,9,10(綜503);36;限生農學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03016;社科院;FL1004;06;英文二;;3.0;102 83030;半年;必修;劉威辰;2;二5,6,7(綜504);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。簡報專班。;;
03051;管理院;FL1004;08;英文二;;3.0;102 83030;半年;必修;李鴻瓊;2;三2,3,4(普304);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03051;生科院;FL1004;08;英文二;;3.0;102 83030;半年;必修;李鴻瓊;2;三2,3,4(普304);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03052;管理院;FL1004;09;英文二;;3.0;102 83030;半年;必修;王啟安;2;三2,3,4(普502);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03052;生科院;FL1004;09;英文二;;3.0;102 83030;半年;必修;王啟安;2;三2,3,4(普502);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。初選限大一新生。中英雙語授課。;;
03031;電資院;FL1004;10;英文二;;3.0;102E83030;半年;必修;林婉瑜;2;四8,9,10(博雅305);20;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：20人;初選不開放。本課程以英語授課。寫作專班。本課程英文化程度說明;;
03031;工學院;FL1004;10;英文二;;3.0;102E83030;半年;必修;林婉瑜;2;四8,9,10(博雅305);20;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：20人;初選不開放。本課程以英語授課。寫作專班。本課程英文化程度說明;;
03031;法律院;FL1004;10;英文二;;3.0;102E83030;半年;必修;林婉瑜;2;四8,9,10(博雅305);20;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：20人;初選不開放。本課程以英語授課。寫作專班。本課程英文化程度說明;;
03032;法律院;FL1004;11;英文二;;3.0;102 83030;半年;必修;朱偉誠;2;四8,9,10(共202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03032;工學院;FL1004;11;英文二;;3.0;102 83030;半年;必修;朱偉誠;2;四8,9,10(共202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03032;電資院;FL1004;11;英文二;;3.0;102 83030;半年;必修;朱偉誠;2;四8,9,10(共202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03033;工學院;FL1004;12;英文二;;3.0;102E83030;半年;必修;張小虹;2;四8,9,10(普305);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03033;電資院;FL1004;12;英文二;;3.0;102E83030;半年;必修;張小虹;2;四8,9,10(普305);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03033;法律院;FL1004;12;英文二;;3.0;102E83030;半年;必修;張小虹;2;四8,9,10(普305);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03034;法律院;FL1004;13;英文二;;3.0;102 83030;半年;必修;劉亮雅;2;四8,9,10(普201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03034;電資院;FL1004;13;英文二;;3.0;102 83030;半年;必修;劉亮雅;2;四8,9,10(普201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03034;工學院;FL1004;13;英文二;;3.0;102 83030;半年;必修;劉亮雅;2;四8,9,10(普201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03035;工學院;FL1004;15;英文二;;3.0;102 83030;半年;必修;許靜瑛;2;四8,9,10(共301);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03035;電資院;FL1004;15;英文二;;3.0;102 83030;半年;必修;許靜瑛;2;四8,9,10(共301);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03035;法律院;FL1004;15;英文二;;3.0;102 83030;半年;必修;許靜瑛;2;四8,9,10(共301);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03010;理學院;FL1006;01;英文(含聽講實習)二;;3.0;102 83220;半年;必修;史嘉琳;2;一3,4(新301)三1,2(外教101);36;限理學院學生 且 限學士班一年級,本校修課人數上限：36人;初選不開放。須繳交語言實習費。;;
03001;;FL1008;01;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;一A,B,C(普302);40;限僑生、國際學生,本校修課人數上限：40人;初選不開放。中英雙語授課。;;
03002;;FL1008;02;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;三A,B,C(普205);40;限僑生、國際學生,本校修課人數上限：40人;初選不開放。中英雙語授課。;;
03003;;FL1008;03;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陳逸軒;2;一A,B,C(外教206);40;限僑生、國際學生,本校修課人數上限：40人;初選不開放。本課程中文授課,使用英文教科書。須繳交語言實習費。;;
03011;理學院;FL1008;04;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;王芮思;2;一3,4,5(共203);36;限理學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03012;理學院;FL1008;05;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;廖彥棻;2;一3,4,5(外教101);36;限理學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。不接受加選。第一堂課缺席者，視同放棄。本課程英文化程度說明;;
03013;理學院;FL1008;07;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;沈曉茵;2;一3,4,5(外教206);36;限理學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
03029;醫學系;FL1008;08;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;許以心;2;一10,A,B(外教103);36;限本系所學生(含輔系、雙修生),本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。第一週缺席且未經核准者，視同退選。本課程英文化程度說明;;
03030;醫學系;FL1008;09;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;林祐瑜;2;一10,A,B(外教203);36;限本系所學生(含輔系、雙修生),本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。第一週缺席且未經核准者，視同退選。本課程英文化程度說明;;
03025;醫學院;FL1008;10;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳春燕;2;一10,A,B(普305);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
03025;公衛院;FL1008;10;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳春燕;2;一10,A,B(普305);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
03026;公衛院;FL1008;11;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;吳宜儒;2;一10,A,B(外教202);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。不接受加選。本課程英文化程度說明;;
03026;醫學院;FL1008;11;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;吳宜儒;2;一10,A,B(外教202);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。不接受加選。本課程英文化程度說明;;
03027;醫學院;FL1008;12;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;葉德蘭;2;一10,A,B(外教201);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03027;公衛院;FL1008;12;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;葉德蘭;2;一10,A,B(外教201);36;限醫學院學生 或 限公衛學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03005;文學院;FL1008;13;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;王芮思;2;二2,3,4(綜502);35;限文學院學生,本校修課人數上限：35人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03006;文學院;FL1008;14;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;翁家傑;2;二3,4,5(共302);35;限文學院學生,本校修課人數上限：35人;初選不開放。本課程以英語授課。第一週缺席且未經核准者，視同退選。本課程英文化程度說明;;
03007;文學院;FL1008;15;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;廖彥棻;2;二2,3,4(外教105);35;限文學院學生,本校修課人數上限：35人;初選不開放。本課程以英語授課。須繳交語言實習費。不接受加選。第一堂課缺席者，視同放棄。本課程英文化程度說明;;
03008;文學院;FL1008;16;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;高瑟濡;2;二2,3,4(外教203);35;限文學院學生,本校修課人數上限：35人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03009;文學院;FL1008;17;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;黃恆綜;2;二2,3,4(外教101);35;限文學院學生,本校修課人數上限：35人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03017;社科院;FL1008;18;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;王芮思;2;二5,6,7(綜502);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受加選。本課程英文化程度說明;;
03018;社科院;FL1008;19;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;蔡自青;2;二5,6,7(外教103);24;限社會科學院學生,本校修課人數上限：24人;初選不開放。須繳交語言實習費。第一週缺席且未經核准者，視同退選。;;
03019;社科院;FL1008;20;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;二5,6,7(新301);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03020;社科院;FL1008;21;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;廖勇超;2;二5,6,7(普406);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。第一、二週皆缺席且未經核准者，視同退選。本課程英文化程度說明;;
03021;社科院;FL1008;22;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;黃馨瑩;2;二5,6,7(普201);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。本課程英文化程度說明;;
03043;生農院;FL1008;23;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;許文僊;2;二8,9,10(外教206);36;限生農學院學生,本校修課人數上限：36人;須繳交語言實習費。中英雙語授課。;;
03044;生農院;FL1008;24;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;傅友祥;2;二8,9,10(博雅307);20;限生農學院學生,本校修課人數上限：20人;初選不開放。本課程以英語授課。適合自我紀律高者與願意參與課程討論。不接受旁聽。首次上課未到視同退選。本課程英文化程度說明;;
03045;生農院;FL1008;25;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;二8,9,10(新301);36;限生農學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03046;生農院;FL1008;26;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;施純宜;2;二8,9,10(外教101);36;限生農學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。第一堂課缺席且未經核准者，視同退選。本課程英文化程度說明;;
03047;生農院;FL1008;27;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;俞燕妮;2;二8,9,10(外教203);36;限生農學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。不接受加選。中英雙語授課。;;
03053;生科院;FL1008;31;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;簡瑞碧;2;三2,3,4(新301);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03053;管理院;FL1008;31;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;簡瑞碧;2;三2,3,4(新301);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03054;管理院;FL1008;32;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;三2,3,4(外教103);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
03054;生科院;FL1008;32;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;陶漢威;2;三2,3,4(外教103);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
03055;生科院;FL1008;33;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳逸軒;2;三2,3,4(普201);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受加選。本課程英文化程度說明;;
03055;管理院;FL1008;33;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳逸軒;2;三2,3,4(普201);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受加選。本課程英文化程度說明;;
03036;法律院;FL1008;35;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳逸軒;2;四8,9,10(外教202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03036;電資院;FL1008;35;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳逸軒;2;四8,9,10(外教202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03036;工學院;FL1008;35;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;陳逸軒;2;四8,9,10(外教202);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03037;電資院;FL1008;36;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;簡瑞碧;2;四8,9,10(新402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03037;工學院;FL1008;36;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;簡瑞碧;2;四8,9,10(新402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03037;法律院;FL1008;36;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;簡瑞碧;2;四8,9,10(新402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03038;工學院;FL1008;38;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;趙恬儀;2;四8,9,10(共205);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受旁聽。首次上課未到者視同退選。本課程英文化程度說明;;
03038;電資院;FL1008;38;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;趙恬儀;2;四8,9,10(共205);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受旁聽。首次上課未到者視同退選。本課程英文化程度說明;;
03038;法律院;FL1008;38;英文(附一小時英聽)二;;3.0;102E83320;半年;必修;趙恬儀;2;四8,9,10(共205);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。不接受旁聽。首次上課未到者視同退選。本課程英文化程度說明;;
03039;法律院;FL1008;39;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;高維泓;3;四8,9,10(綜402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03039;電資院;FL1008;39;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;高維泓;3;四8,9,10(綜402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03039;工學院;FL1008;39;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;高維泓;3;四8,9,10(綜402);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。中英雙語授課。;;
03040;工學院;FL1008;40;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;俞燕妮;2;四8,9,10(外教201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。不接受加選。中英雙語授課。;;
03040;電資院;FL1008;40;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;俞燕妮;2;四8,9,10(外教201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。不接受加選。中英雙語授課。;;
03040;法律院;FL1008;40;英文(附一小時英聽)二;;3.0;102 83320;半年;必修;俞燕妮;2;四8,9,10(外教201);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。不接受加選。中英雙語授課。;;
03014;理學院;FL1010;01;英文(附二小時英聽)二;;3.0;102 83420;半年;必修;楊乃冬;2;一3,4,5(外教102);36;限理學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
03015;理學院;FL1010;02;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;張嘉倩;2;一3,4,5(外教103);36;限理學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03022;社科院;FL1010;03;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;吳雅鳳;2;二5,6,7(外教201);36;限社會科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03048;生農院;FL1010;04;英文(附二小時英聽)二;;3.0;102 83420;半年;必修;黃宗慧;2;二8,9,10(外教103);36;限生農學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
03049;生農院;FL1010;06;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;李紀舍;2;二8,9,10(外教102);36;限生農學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03056;管理院;FL1010;07;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;張惠娟;2;三2,3,4(外教203);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03056;生科院;FL1010;07;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;張惠娟;2;三2,3,4(外教203);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03057;管理院;FL1010;08;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;王珊珊;2;三2,3,4(外教201);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03057;生科院;FL1010;08;英文(附二小時英聽)二;;3.0;102E83420;半年;必修;王珊珊;2;三2,3,4(外教201);36;限管理學院學生 或 限生命科學院學生,本校修課人數上限：36人;初選不開放。本課程以英語授課。須繳交語言實習費。本課程英文化程度說明;;
03050;生農院;FL1010;09;英文(附二小時英聽)二;;3.0;102 83420;半年;必修;胥嘉陵;2;二8,9,10(外教202);36;限生農學院學生,本校修課人數上限：36人;須繳交語言實習費。中英雙語授課。;;
03041;法律院;FL1010;10;英文(附二小時英聽)二;;3.0;102 83420;半年;必修;高照明;2;四8,9,10(外教103);36;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：36人;初選不開放。須繳交語言實習費。中英雙語授課。;;
